Mag,Phase,band
18.20951051728128,0.0,g
18.209242516267018,0.001,g
18.208958425056743,0.002,g
18.208658119348062,0.003,g
18.20834147903765,0.004,g
18.208008388284668,0.005,g
18.20765873557243,0.006,g
18.207292413768226,0.007,g
18.20690932018126,0.008,g
18.20650935661873,0.009000000000000001,g
18.20609242943994,0.01,g
18.205658449608503,0.011,g
18.205207332742557,0.012,g
18.204738999162963,0.013000000000000001,g
18.204253373939476,0.014,g
18.203750386934914,0.015,g
18.203229972847165,0.016,g
18.202692071249185,0.017,g
18.202136626626842,0.018000000000000002,g
18.20156358841463,0.019,g
18.200972911029222,0.02,g
18.20036455390088,0.021,g
18.199738481502663,0.022,g
18.199094663377437,0.023,g
18.19843307416267,0.024,g
18.19775369361303,0.025,g
18.197056506620708,0.026000000000000002,g
18.196341503233516,0.027,g
18.195608678670723,0.028,g
18.194858033336676,0.029,g
18.19408957283206,0.03,g
18.193303307962964,0.031,g
18.192499254747666,0.032,g
18.191677434421084,0.033,g
18.190837873436998,0.034,g
18.189980603467976,0.035,g
18.18910566140302,0.036000000000000004,g
18.188213089342934,0.037,g
18.18730293459339,0.038,g
18.186375249655804,0.039,g
18.18543009221584,0.04,g
18.184467525129737,0.041,g
18.18348761640838,0.042,g
18.18249043919906,0.043000000000000003,g
18.18147607176512,0.044,g
18.180444597463257,0.045,g
18.17939610471874,0.046,g
18.17833068699834,0.047,g
18.17724844278113,0.048,g
18.176149475527133,0.049,g
18.175033893643807,0.05,g
18.17390181045038,0.051000000000000004,g
18.17275334414018,0.052000000000000005,g
18.17158861774074,0.053,g
18.170407759071953,0.054,g
18.16921090070214,0.055,g
18.167998179902128,0.056,g
18.166769738597278,0.057,g
18.165525723317636,0.058,g
18.164266285146063,0.059000000000000004,g
18.162991579664514,0.06,g
18.161701766898403,0.061,g
18.16039701125914,0.062,g
18.159077481484807,0.063,g
18.15774335057911,0.064,g
18.156394795748483,0.065,g
18.15503199833758,0.066,g
18.153655143762975,0.067,g
18.15226442144528,0.068,g
18.150860024739593,0.069,g
18.14944215086442,0.07,g
18.14801100082899,0.07100000000000001,g
18.146566779359127,0.07200000000000001,g
18.145109694821603,0.073,g
18.143639959147094,0.074,g
18.142157787751767,0.075,g
18.14066339945745,0.076,g
18.13915701641059,0.077,g
18.137638863999896,0.078,g
18.13610917077275,0.079,g
18.134568168350512,0.08,g
18.133016091342586,0.081,g
18.131453177259544,0.082,g
18.129879666425065,0.083,g
18.12829580188696,0.084,g
18.126701829327246,0.085,g
18.125097996971277,0.08600000000000001,g
18.12348455549606,0.08700000000000001,g
18.12186175793772,0.088,g
18.120229859598243,0.089,g
18.118589117951498,0.09,g
18.11693979254855,0.091,g
18.115282144922407,0.092,g
18.113616438492176,0.093,g
18.11194293846669,0.094,g
18.110261911747692,0.095,g
18.108573626832534,0.096,g
18.106878353716585,0.097,g
18.10517636379526,0.098,g
18.10346792976576,0.099,g
18.10175332552864,0.1,g
18.10003282608917,0.101,g
18.098306707458526,0.10200000000000001,g
18.09657524655501,0.10300000000000001,g
18.094838721105102,0.10400000000000001,g
18.093097409544658,0.105,g
18.091351590920087,0.106,g
18.089601544789687,0.107,g
18.087847551125137,0.108,g
18.086089890213195,0.109,g
18.084328842557674,0.11,g
18.082564688781694,0.111,g
18.080797709530334,0.112,g
18.079028185373645,0.113,g
18.07725639671014,0.114,g
18.075482623670784,0.115,g
18.07370714602348,0.116,g
18.071930243078214,0.117,g
18.07015219359277,0.11800000000000001,g
18.068373275679154,0.11900000000000001,g
18.066593766710742,0.12,g
18.064813943230153,0.121,g
18.063034080858007,0.122,g
18.06125445420244,0.123,g
18.059475336769573,0.124,g
18.05769700087492,0.125,g
18.0559197175557,0.126,g
18.05414375648424,0.127,g
18.052369385882418,0.128,g
18.050596872437133,0.129,g
18.04882648121698,0.13,g
18.047058475590067,0.131,g
18.045293117143,0.132,g
18.043530665601164,0.133,g
18.04177137875022,0.134,g
18.040015512358963,0.135,g
18.03826332010347,0.136,g
18.036515053492646,0.137,g
18.034770961795164,0.138,g
18.03303129196785,0.139,g
18.031296288585498,0.14,g
18.029566193772247,0.14100000000000001,g
18.027841247134376,0.14200000000000002,g
18.02612168569472,0.14300000000000002,g
18.024407743828643,0.14400000000000002,g
18.0226996532016,0.145,g
18.02099764270829,0.146,g
18.0193019384135,0.147,g
18.01761276349461,0.148,g
18.015930338185736,0.149,g
18.01425487972361,0.15,g
18.0125866022952,0.151,g
18.010925716987046,0.152,g
18.009272431736356,0.153,g
18.007626951283882,0.154,g
18.005989477128587,0.155,g
18.004360207484115,0.156,g
18.002739337237056,0.157,g
18.001127057907052,0.158,g
17.999523557608768,0.159,g
17.997929021015636,0.16,g
17.99634362932552,0.161,g
17.9947675602282,0.162,g
17.993200987874758,0.163,g
17.991644082848794,0.164,g
17.990097012139543,0.165,g
17.98855993911688,0.166,g
17.987033023508157,0.167,g
17.985516421376996,0.168,g
17.984010285103857,0.169,g
17.982514763368602,0.17,g
17.981030001134833,0.171,g
17.979556139636173,0.17200000000000001,g
17.978093316364376,0.17300000000000001,g
17.976641665059276,0.17400000000000002,g
17.975201315700673,0.17500000000000002,g
17.97377239450198,0.176,g
17.97235502390573,0.177,g
17.970949322580957,0.178,g
17.96955540542232,0.179,g
17.968173383551093,0.18,g
17.966803364317887,0.181,g
17.965445451307247,0.182,g
17.964099744343866,0.183,g
17.96276633950071,0.184,g
17.961445329108727,0.185,g
17.960136801768375,0.186,g
17.958840842362783,0.187,g
17.957557532072606,0.188,g
17.956286948392556,0.189,g
17.955029165149508,0.19,g
17.95378425252229,0.191,g
17.952552277063,0.192,g
17.951333301719906,0.193,g
17.950127385861936,0.194,g
17.948934585304574,0.195,g
17.94775495233735,0.196,g
17.94658853575273,0.197,g
17.94543538087648,0.198,g
17.944295529599394,0.199,g
17.943169020410423,0.2,g
17.942055888431153,0.201,g
17.94095616545159,0.202,g
17.939869879967222,0.203,g
17.938797057217396,0.20400000000000001,g
17.937737719224796,0.20500000000000002,g
17.936691884836247,0.20600000000000002,g
17.935659569764567,0.20700000000000002,g
17.934640786631633,0.20800000000000002,g
17.933635545012436,0.209,g
17.93264385148028,0.21,g
17.931665709652957,0.211,g
17.9307011202399,0.212,g
17.929750081090294,0.213,g
17.928812587242113,0.214,g
17.927888630971985,0.215,g
17.926978201845966,0.216,g
17.926081286771026,0.217,g
17.92519787004738,0.218,g
17.924327933421484,0.219,g
17.923471456139744,0.22,g
17.92262841500287,0.221,g
17.921798784420826,0.222,g
17.920982536468387,0.223,g
17.920179640941168,0.224,g
17.9193900654122,0.225,g
17.918613775288932,0.226,g
17.917850733870676,0.227,g
17.917100902406347,0.228,g
17.916364240152674,0.229,g
17.915640704432583,0.23,g
17.914930250693903,0.231,g
17.914232832568285,0.232,g
17.913548401930274,0.233,g
17.912876908956555,0.234,g
17.91221830218529,0.23500000000000001,g
17.91157252857552,0.23600000000000002,g
17.910939533566566,0.23700000000000002,g
17.91031926113747,0.23800000000000002,g
17.909711653866378,0.23900000000000002,g
17.90911665298975,0.24,g
17.90853419846157,0.241,g
17.907964229012325,0.242,g
17.907406682207792,0.243,g
17.906861494507574,0.244,g
17.906328601323416,0.245,g
17.90580793707718,0.246,g
17.905299435258467,0.247,g
17.904803028481865,0.248,g
17.904318648543853,0.249,g
17.90384622647913,0.25,g
17.903385692616617,0.251,g
17.90293697663481,0.252,g
17.902500007616688,0.253,g
17.902074714103982,0.254,g
17.901661024150908,0.255,g
17.901258865377162,0.256,g
17.900868165020352,0.257,g
17.900488849987667,0.258,g
17.900120846906848,0.259,g
17.89976408217637,0.26,g
17.899418482014926,0.261,g
17.89908397251,0.262,g
17.89876047966567,0.263,g
17.89844792944954,0.264,g
17.898146247838795,0.265,g
17.897855360865318,0.266,g
17.897575194659897,0.267,g
17.89730567549551,0.268,g
17.897046729829565,0.269,g
17.8967982843452,0.27,g
17.89656026599156,0.271,g
17.89633260202303,0.272,g
17.89611522003739,0.273,g
17.89590804801296,0.274,g
17.895711014344595,0.275,g
17.895524047878638,0.276,g
17.89534707794668,0.277,g
17.895180034398265,0.278,g
17.895022847632415,0.279,g
17.894875448627957,0.28,g
17.89473776897277,0.281,g
17.894609740891784,0.28200000000000003,g
17.8944912972738,0.28300000000000003,g
17.89438237169712,0.28400000000000003,g
17.894282898453998,0.28500000000000003,g
17.89419281257381,0.28600000000000003,g
17.89411204984508,0.28700000000000003,g
17.894040546836216,0.28800000000000003,g
17.89397824091508,0.289,g
17.89392507026725,0.29,g
17.893880973913127,0.291,g
17.893845891723736,0.292,g
17.89381976443533,0.293,g
17.893802533662765,0.294,g
17.893794141911577,0.295,g
17.8937945325889,0.296,g
17.893803650013105,0.297,g
17.893821439422204,0.298,g
17.8938478469811,0.299,g
17.8938828197875,0.3,g
17.89392630587671,0.301,g
17.893978254225242,0.302,g
17.894038614753086,0.303,g
17.894107338324947,0.304,g
17.894184376750225,0.305,g
17.894269682781847,0.306,g
17.89436321011391,0.307,g
17.894464913378222,0.308,g
17.894574748139686,0.309,g
17.89469267089056,0.31,g
17.89481863904364,0.311,g
17.894952610924285,0.312,g
17.895094545761467,0.313,g
17.89524440367768,0.314,g
17.89540214567783,0.315,g
17.895567733637122,0.316,g
17.89574113028792,0.317,g
17.895922299205644,0.318,g
17.89611120479365,0.319,g
17.896307812267246,0.32,g
17.89651208763669,0.321,g
17.89672399768937,0.322,g
17.896943509971063,0.323,g
17.8971705927663,0.324,g
17.897405215078,0.325,g
17.897647346606167,0.326,g
17.89789695772592,0.327,g
17.89815401946465,0.328,g
17.898418503478542,0.329,g
17.898690382028338,0.33,g
17.898969627954383,0.331,g
17.899256214651093,0.332,g
17.899550116040736,0.333,g
17.89985130654663,0.334,g
17.90015976106576,0.335,g
17.900475454940846,0.336,g
17.900798363931912,0.337,g
17.901128464187348,0.338,g
17.901465732214504,0.339,g
17.901810144849893,0.34,g
17.90216167922893,0.341,g
17.902520312755367,0.342,g
17.90288602307032,0.343,g
17.903258788021056,0.34400000000000003,g
17.903638585629427,0.34500000000000003,g
17.904025394060096,0.34600000000000003,g
17.904419191588552,0.34700000000000003,g
17.90481995656887,0.34800000000000003,g
17.905227667401398,0.34900000000000003,g
17.905642302500254,0.35000000000000003,g
17.90606384026073,0.35100000000000003,g
17.90649225902666,0.352,g
17.906927537057744,0.353,g
17.907369652496786,0.354,g
17.907818583337097,0.355,g
17.90827430738984,0.356,g
17.90873680225148,0.357,g
17.909206045271382,0.358,g
17.90968201351954,0.359,g
17.910164683754427,0.36,g
17.910654032391154,0.361,g
17.91115003546974,0.362,g
17.91165266862375,0.363,g
17.912161907049118,0.364,g
17.912677725473426,0.365,g
17.913200098125355,0.366,g
17.913728998704688,0.367,g
17.914264400352558,0.368,g
17.914806275622254,0.369,g
17.915354596450396,0.37,g
17.91590933412861,0.371,g
17.916470459275757,0.372,g
17.917037941810644,0.373,g
17.9176117509253,0.374,g
17.91819185505885,0.375,g
17.91877822187199,0.376,g
17.919370818222106,0.377,g
17.919969610139013,0.378,g
17.92057456280141,0.379,g
17.921185640513986,0.38,g
17.9218028066853,0.381,g
17.92242602380636,0.382,g
17.92305525342997,0.383,g
17.92369045615086,0.384,g
17.924331591586665,0.385,g
17.924978618359585,0.386,g
17.92563149407903,0.387,g
17.92629017532504,0.388,g
17.926954617632592,0.389,g
17.927624775476755,0.39,g
17.928300602258805,0.391,g
17.928982050293225,0.392,g
17.92966907079559,0.393,g
17.930361613871458,0.394,g
17.93105962850618,0.395,g
17.93176306255566,0.396,g
17.93247186273811,0.397,g
17.93318597462679,0.398,g
17.933905342643705,0.399,g
17.93462991005435,0.4,g
17.935359618963414,0.401,g
17.936094410311547,0.402,g
17.93683422387311,0.403,g
17.937578998254956,0.404,g
17.938328670896265,0.405,g
17.93908317806938,0.406,g
17.9398424548817,0.40700000000000003,g
17.94060643527859,0.40800000000000003,g
17.941375052047373,0.40900000000000003,g
17.942148236822298,0.41000000000000003,g
17.942925920090612,0.41100000000000003,g
17.94370803119961,0.41200000000000003,g
17.944494498364786,0.41300000000000003,g
17.945285248678935,0.41400000000000003,g
17.94608020812237,0.41500000000000004,g
17.94687930157411,0.41600000000000004,g
17.94768245282409,0.417,g
17.94848958458642,0.418,g
17.949300618513597,0.419,g
17.950115475211792,0.42,g
17.950934074257045,0.421,g
17.95175633421248,0.422,g
17.95258217264654,0.423,g
17.953411506152076,0.424,g
17.954244250366486,0.425,g
17.955080319992774,0.426,g
17.955919628821448,0.427,g
17.95676208975347,0.428,g
17.95760761482401,0.429,g
17.95845611522709,0.43,g
17.95930750134113,0.431,g
17.96016168275533,0.432,g
17.96101856829689,0.433,g
17.961878066059036,0.434,g
17.962740083429864,0.435,g
17.963604527121934,0.436,g
17.96447130320269,0.437,g
17.965340317125538,0.438,g
17.966211473761692,0.439,g
17.967084677432762,0.44,g
17.96795983194389,0.441,g
17.96883684061771,0.442,g
17.969715606328776,0.443,g
17.97059603153877,0.444,g
17.971478018332117,0.445,g
17.972361468452334,0.446,g
17.973246283338778,0.447,g
17.974132364164,0.448,g
17.975019611871545,0.449,g
17.97590792721421,0.45,g
17.97679721079276,0.451,g
17.977687363095043,0.452,g
17.97857828453548,0.453,g
17.979469875494914,0.454,g
17.980362036360802,0.455,g
17.98125466756768,0.456,g
17.982147669637907,0.457,g
17.98304094322267,0.458,g
17.983934389143176,0.459,g
17.984827908432052,0.46,g
17.985721402374896,0.461,g
17.986614772551945,0.462,g
17.98750792087985,0.463,g
17.988400749653508,0.464,g
17.989293161587952,0.465,g
17.990185059860252,0.466,g
17.991076348151363,0.467,g
17.991966930687965,0.468,g
17.992856712284176,0.46900000000000003,g
17.99374559838321,0.47000000000000003,g
17.994633495098867,0.47100000000000003,g
17.995520309256833,0.47200000000000003,g
17.99640594843583,0.47300000000000003,g
17.997290321008496,0.47400000000000003,g
17.998173336182038,0.47500000000000003,g
17.99905490403857,0.47600000000000003,g
17.99993493557517,0.47700000000000004,g
18.000813342743534,0.47800000000000004,g
18.00169003848936,0.47900000000000004,g
18.002564936791202,0.48,g
18.00343795269898,0.481,g
18.00430900237202,0.482,g
18.005178003116587,0.483,g
18.006044873422905,0.484,g
18.006909533001647,0.485,g
18.007771902819872,0.486,g
18.008631905136326,0.487,g
18.009489463536156,0.488,g
18.010344502964976,0.489,g
18.011196949762223,0.49,g
18.012046731693893,0.491,g
18.012893777984466,0.492,g
18.013738019348146,0.493,g
18.01457938801932,0.494,g
18.0154178177822,0.495,g
18.016253243999696,0.496,g
18.01708560364139,0.497,g
18.017914835310723,0.498,g
18.018740879271242,0.499,g
18.019563677471986,0.5,g
18.020383173571936,0.501,g
18.021199312963525,0.502,g
18.022012042795186,0.503,g
18.022821311992963,0.504,g
18.02362707128107,0.505,g
18.024429273201477,0.506,g
18.025227872132486,0.507,g
18.02602282430621,0.508,g
18.026814087825066,0.509,g
18.02760162267714,0.51,g
18.02838539075049,0.511,g
18.0291653558464,0.512,g
18.029941483691445,0.513,g
18.030713741948478,0.514,g
18.031482100226533,0.515,g
18.032246530089505,0.516,g
18.033007005063734,0.517,g
18.033763500644465,0.518,g
18.034515994301053,0.519,g
18.03526446548111,0.52,g
18.036008895613396,0.521,g
18.03674926810958,0.522,g
18.037485568364772,0.523,g
18.038217783756945,0.524,g
18.038945903645086,0.525,g
18.039669919366215,0.526,g
18.040389824231188,0.527,g
18.04110561351932,0.528,g
18.041817284471815,0.529,g
18.042524836284013,0.53,g
18.043228270096428,0.531,g
18.04392758898468,0.532,g
18.044622797948133,0.533,g
18.045313903897444,0.534,g
18.04600091564095,0.535,g
18.046683843869836,0.536,g
18.0473627011422,0.537,g
18.04803750186595,0.538,g
18.048708262280577,0.539,g
18.0493750004378,0.54,g
18.05003773618108,0.541,g
18.05069649112406,0.542,g
18.051351288627874,0.543,g
18.052002153777444,0.544,g
18.052649113356615,0.545,g
