Mag,Phase,band
17.583609008775518,0.0,g
17.584138751379616,0.001,g
17.584728340118616,0.002,g
17.585376259957393,0.003,g
17.586080720292006,0.004,g
17.586839663947316,0.005,g
17.587650777659338,0.006,g
17.58851150399292,0.007,g
17.58941905463703,0.008,g
17.59037042501197,0.009000000000000001,g
17.591362410115163,0.01,g
17.59239162152502,0.011,g
17.593454505475265,0.012,g
17.594547361905963,0.013000000000000001,g
17.595666364391292,0.014,g
17.59680758083893,0.015,g
17.597966994850918,0.016,g
17.599140527631565,0.017,g
17.600324060324468,0.018000000000000002,g
17.601513456657642,0.019,g
17.6027045857732,0.02,g
17.60389334511667,0.021,g
17.60507568325979,0.022,g
17.60624762253046,0.023,g
17.60740528132378,0.024,g
17.60854489596943,0.025,g
17.60966284203225,0.026000000000000002,g
17.610755654925516,0.027,g
17.611820049719444,0.028,g
17.61285294003157,0.029,g
17.613851455889858,0.03,g
17.614812960464725,0.031,g
17.615735065571865,0.032,g
17.616615645854154,0.033,g
17.617452851557484,0.034,g
17.618245119823285,0.035,g
17.61899118442773,0.036000000000000004,g
17.61969008390636,0.037,g
17.62034116801137,0.038,g
17.620944102457607,0.039,g
17.62149887192298,0.04,g
17.622005781278194,0.041,g
17.62246545503068,0.042,g
17.622878834977143,0.043000000000000003,g
17.623247176069494,0.044,g
17.623572040508495,0.045,g
17.623855290089608,0.046,g
17.62409907683536,0.047,g
17.624305831958136,0.048,g
17.6244782532069,0.049,g
17.624619290660668,0.05,g
17.624732131040428,0.051000000000000004,g
17.6248201806197,0.052000000000000005,g
17.624887046822476,0.053,g
17.624936518604677,0.054,g
17.624972545722777,0.055,g
17.62499921699971,0.056,g
17.62502073770467,0.057,g
17.625041406168638,0.058,g
17.625065589762375,0.059000000000000004,g
17.625097700368137,0.06,g
17.62514216947937,0.061,g
17.625203423065738,0.062,g
17.62528585634292,0.063,g
17.62539380858737,0.064,g
17.62553153813744,0.065,g
17.625703197721215,0.066,g
17.625912810250828,0.067,g
17.62616424522101,0.068,g
17.626461195846773,0.069,g
17.626807157072104,0.07,g
17.62720540457689,0.07100000000000001,g
17.62765897490497,0.07200000000000001,g
17.628170646829986,0.073,g
17.628742924069922,0.074,g
17.629378019454055,0.075,g
17.630077840638435,0.076,g
17.630843977458053,0.077,g
17.631677690995076,0.078,g
17.63257990443342,0.079,g
17.633551195760298,0.08,g
17.634591792365505,0.081,g
17.63570156757872,0.082,g
17.636880039174596,0.083,g
17.63812636986468,0.084,g
17.639439369783954,0.085,g
17.64081750096895,0.08600000000000001,g
17.642258883813064,0.08700000000000001,g
17.643761305473657,0.088,g
17.645322230194463,0.089,g
17.64693881149584,0.09,g
17.648607906174732,0.091,g
17.650326090045805,0.092,g
17.652089675344893,0.093,g
17.653894729706376,0.094,g
17.655737096616548,0.095,g
17.657612417236233,0.096,g
17.65951615347774,0.097,g
17.661443612213283,0.098,g
17.663389970485028,0.099,g
17.665350301580535,0.1,g
17.66731960183142,0.101,g
17.66929281798846,0.10200000000000001,g
17.67126487502171,0.10300000000000001,g
17.673230704191255,0.10400000000000001,g
17.675185271231317,0.105,g
17.67712360448897,0.106,g
17.679040822857644,0.107,g
17.680932163345837,0.108,g
17.68279300812212,0.109,g
17.684618910879575,0.11,g
17.686405622365037,0.111,g
17.68814911492254,0.112,g
17.689845605904196,0.113,g
17.691491579807288,0.114,g
17.693083809002168,0.115,g
17.694619372922315,0.116,g
17.696095675595526,0.117,g
17.697510461403244,0.11800000000000001,g
17.69886182896418,0.11900000000000001,g
17.700148243047547,0.12,g
17.70136854443162,0.121,g
17.70252195763373,0.122,g
17.703608096449123,0.123,g
17.704626967247158,0.124,g
17.70557896998581,0.125,g
17.706464896916913,0.126,g
17.707285928967448,0.127,g
17.70804362979448,0.128,g
17.708739937523937,0.129,g
17.709377154196254,0.13,g
17.709957932954374,0.131,g
17.710485263022154,0.132,g
17.710962452533586,0.133,g
17.711393109285304,0.134,g
17.711781119496653,0.135,g
17.712130624673012,0.136,g
17.71244599667907,0.137,g
17.712731811139168,0.138,g
17.712992819291863,0.139,g
17.71323391843508,0.14,g
17.713460121106994,0.14100000000000001,g
17.713676523155673,0.14200000000000002,g
17.71388827085758,0.14300000000000002,g
17.71410052725179,0.14400000000000002,g
17.71431843786182,0.145,g
17.71454709598209,0.146,g
17.714791507709634,0.147,g
17.71505655690439,0.148,g
17.715346970263585,0.149,g
17.71566728269648,0.15,g
17.716021803185715,0.151,g
17.71641458132061,0.152,g
17.71684937468564,0.153,g
17.717329617284516,0.154,g
17.717858389176115,0.155,g
17.71843838749414,0.156,g
17.719071899015983,0.157,g
