Mag,Phase,band
17.14646682405826,0.0,g
17.145246904272977,0.001,g
17.143856225212655,0.002,g
17.14228797076778,0.003,g
17.140535608066024,0.004,g
17.138592913915474,0.005,g
17.136454000141185,0.006,g
17.13411333770523,0.007,g
17.13156577950618,0.008,g
17.128806581759846,0.009000000000000001,g
17.125831423869762,0.01,g
17.12263642670276,0.011,g
17.119218169192276,0.012,g
17.115573703199765,0.013000000000000001,g
17.111700566572505,0.014,g
17.107596794344285,0.015,g
17.103260928034036,0.016,g
17.09869202300614,0.017,g
17.09388965386465,0.018000000000000002,g
17.088853917863165,0.019,g
17.083585436320377,0.02,g
17.078085354040855,0.021,g
17.072355336749315,0.022,g
17.066397566555533,0.023,g
17.06021473547598,0.024,g
17.053810037046784,0.025,g
17.047187156070994,0.026000000000000002,g
17.040350256551577,0.027,g
17.0333039678692,0.028,g
17.026053369271775,0.029,g
17.018603972749673,0.03,g
17.010961704377912,0.031,g
17.003132884212484,0.032,g
16.995124204834735,0.033,g
16.98694270864256,0.034,g
16.978595763993063,0.035,g
16.97009104030515,0.036000000000000004,g
16.961436482235115,0.037,g
16.95264028304158,0.038,g
16.94371085725895,0.039,g
16.93465681280132,0.04,g
16.925486922619886,0.041,g
16.916210096038792,0.042,g
16.90683534989448,0.043000000000000003,g
16.89737177960373,0.044,g
16.887828530285024,0.045,g
16.87821476805668,0.046,g
16.868539651633352,0.047,g
16.85881230434045,0.048,g
16.849041786662696,0.049,g
16.839237069440202,0.05,g
16.82940700782113,0.051000000000000004,g
16.81956031607576,0.052000000000000005,g
16.80970554337199,0.053,g
16.799851050606808,0.054,g
16.790004988382783,0.055,g
16.780175276212397,0.056,g
16.770369583026618,0.057,g
16.76059530905737,0.058,g
16.75085956915662,0.059000000000000004,g
16.741169177607322,0.06,g
16.731530634474172,0.061,g
16.721950113534373,0.062,g
16.712433451820885,0.063,g
16.702986140802665,0.064,g
16.693613319218652,0.065,g
16.684319767574074,0.066,g
16.675109904300072,0.067,g
16.66598778356933,0.068,g
16.656957094753228,0.069,g
16.648021163497877,0.07,g
16.639182954389312,0.07100000000000001,g
16.630445075170883,0.07200000000000001,g
16.62180978246867,0.073,g
16.613278988974336,0.074,g
16.604854272028305,0.075,g
16.596536883540107,0.076,g
16.588327761177013,0.077,g
16.580227540746932,0.078,g
16.572236569696503,0.079,g
16.564354921640888,0.08,g
16.556582411837837,0.081,g
16.548918613515067,0.082,g
16.541362874956786,0.083,g
16.53391433725286,0.084,g
16.5265719526119,0.085,g
16.519334503137987,0.08600000000000001,g
16.512200619969928,0.08700000000000001,g
16.50516880268096,0.088,g
16.49823743883736,0.089,g
16.49140482361435,0.09,g
16.484669179369032,0.091,g
16.47802867507148,0.092,g
16.471481445496774,0.093,g
16.46502561008363,0.094,g
16.45865929136774,0.095,g
16.45238063290134,0.096,g
16.446187816574252,0.097,g
16.440079079255636,0.098,g
16.43405272868006,0.099,g
16.428107158506524,0.1,g
16.422240862483623,0.101,g
16.416452447660003,0.10200000000000001,g
16.410740646584355,0.10300000000000001,g
16.40510432844519,0.10400000000000001,g
16.39954250910675,0.105,g
16.394054360003345,0.106,g
16.38863921586076,0.107,g
16.383296581219952,0.108,g
16.37802613574417,0.109,g
16.372827738297715,0.11,g
16.367701429790486,0.111,g
16.36264743478902,0.112,g
16.357666161901232,0.113,g
16.352758202947843,0.114,g
16.347924330940117,0.115,g
16.343165496888886,0.116,g
16.338482825475953,0.117,g
16.333877609624302,0.11800000000000001,g
16.32935130400879,0.11900000000000001,g
16.3249055175539,0.12,g
16.32054200497017,0.121,g
16.31626265738458,0.122,g
16.312069492125183,0.123,g
16.307964641722908,0.124,g
16.303950342197655,0.125,g
16.300028920698143,0.126,g
16.29620278256791,0.127,g
16.292474397911732,0.128,g
16.288846287738686,0.129,g
16.285321009759276,0.13,g
16.28190114391504,0.131,g
16.278589277719554,0.132,g
16.27538799148977,0.133,g
16.272299843546524,0.134,g
16.26932735546206,0.135,g
16.26647299743157,0.136,g
16.263739173844133,0.137,g
16.261128209126635,0.138,g
16.258642333931956,0.139,g
16.256283671740434,0.14,g
16.25405422594038,0.14100000000000001,g
16.251955867450405,0.14200000000000002,g
16.249990322943077,0.14300000000000002,g
16.2481591637253,0.14400000000000002,g
16.246463795327163,0.145,g
16.24490544784668,0.146,g
16.243485167093482,0.147,g
16.24220380657007,0.148,g
16.24106202032446,0.149,g
16.240060256703174,0.15,g
16.23919875302894,0.151,g
16.238477531222173,0.152,g
16.237896394380492,0.153,g
16.23745492432553,0.154,g
16.237152480121264,0.155,g
16.236988197563136,0.156,g
16.23696098963248,0.157,g
16.237069547905705,0.158,g
16.237312344903525,0.159,g
16.237687637360285,0.16,g
16.238193470389852,0.161,g
16.238827682519645,0.162,g
16.23958791156095,0.163,g
16.24047160127951,0.164,g
16.24147600882701,0.165,g
16.242598212890933,0.166,g
16.243835122516884,0.167,g
16.245183486555185,0.168,g
16.246639903680734,0.169,g
