Mag,Phase,band
17.42315922414498,0.0,g
17.42361547048205,0.001,g
17.424064729300817,0.002,g
17.424506891064812,0.003,g
17.42494184906995,0.004,g
17.425369499489857,0.005,g
17.425789741416644,0.006,g
17.426202476896812,0.007,g
17.42660761096254,0.008,g
17.427005051658096,0.009000000000000001,g
17.427394710061506,0.01,g
17.42777650030145,0.011,g
17.428150339569314,0.012,g
17.428516148126427,0.013000000000000001,g
17.428873849306584,0.014,g
17.42922336951373,0.015,g
17.42956463821486,0.016,g
17.429897587928256,0.017,g
17.430222154206984,0.018000000000000002,g
17.430538275617703,0.019,g
17.430845893714892,0.02,g
17.431144953010467,0.021,g
17.43143540093886,0.022,g
17.43171718781773,0.023,g
17.431990266804114,0.024,g
17.432254593846398,0.025,g
17.432510127631943,0.026000000000000002,g
17.43275682953057,0.027,g
17.43299466353394,0.028,g
17.433223596190956,0.029,g
17.433443596539234,0.03,g
17.433654636032806,0.031,g
17.433856688466076,0.032,g
17.43404972989424,0.033,g
17.434233738550226,0.034,g
17.434408694758197,0.035,g
17.43457458084396,0.036000000000000004,g
17.434731381042162,0.037,g
17.43487908140054,0.038,g
17.43501766968136,0.039,g
17.43514713526012,0.04,g
17.43526746902172,0.041,g
17.435378663254166,0.042,g
17.435480711540123,0.043000000000000003,g
17.435573608646212,0.044,g
17.435657350410455,0.045,g
17.435731933627878,0.046,g
17.43579735593446,0.047,g
17.435853615689645,0.048,g
17.435900711857485,0.049,g
17.43593864388667,0.05,g
17.435967411589594,0.051000000000000004,g
17.435987015020558,0.052000000000000005,g
17.435997454353366,0.053,g
17.43599872975844,0.054,g
17.43599084127968,0.055,g
17.43597378871114,0.056,g
17.435947571473807,0.057,g
17.435912188492594,0.058,g
17.435867638073734,0.059000000000000004,g
17.43581391778278,0.06,g
17.435751024323324,0.061,g
17.435678953416684,0.062,g
17.435597699682667,0.063,g
17.435507256521667,0.064,g
17.435407615998123,0.065,g
17.435298768725705,0.066,g
17.435180703754238,0.067,g
17.4350534084586,0.068,g
17.434916868429752,0.069,g
17.43477106736809,0.07,g
17.43461598697922,0.07100000000000001,g
17.434451606872386,0.07200000000000001,g
17.43427790446167,0.073,g
17.434094854870104,0.074,g
17.43390243083693,0.075,g
17.43370060262803,0.076,g
17.433489337949787,0.077,g
17.433268601866473,0.078,g
17.433038356721276,0.079,g
17.43279856206118,0.08,g
17.432549174565736,0.081,g
17.432290147979923,0.082,g
17.432021433051187,0.083,g
17.43174297747081,0.084,g
17.431454725819695,0.085,g
17.431156619518653,0.08600000000000001,g
17.43084859678338,0.08700000000000001,g
17.430530592584155,0.088,g
17.430202538610352,0.089,g
17.42986436323992,0.09,g
17.429515991513853,0.091,g
17.429157345115744,0.092,g
17.428788342356544,0.093,g
17.428408898164506,0.094,g
17.428018924080458,0.095,g
17.427618328258433,0.096,g
17.427207015471705,0.097,g
17.426784887124263,0.098,g
17.426351841267785,0.099,g
17.425907772624164,0.1,g
17.425452572613533,0.101,g
17.42498612938793,0.10200000000000001,g
17.424508327870477,0.10300000000000001,g
17.42401904980024,0.10400000000000001,g
17.423518173782593,0.105,g
17.42300557534527,0.106,g
17.422481126999955,0.107,g
17.421944698309407,0.108,g
17.421396155960213,0.109,g
17.420835363840972,0.11,g
17.420262183126006,0.111,g
17.4196764723645,0.112,g
17.419078087575006,0.113,g
17.41846688234529,0.114,g
17.417842707937456,0.115,g
17.417205413398275,0.116,g
17.41655484567462,0.117,g
17.415890849733973,0.11800000000000001,g
17.415213268689847,0.11900000000000001,g
17.414521943932147,0.12,g
17.41381671526225,0.121,g
17.413097421032756,0.122,g
17.41236389829181,0.123,g
17.411615982931856,0.124,g
17.410853509842696,0.125,g
17.41007631306878,0.126,g
17.409284225970524,0.127,g
17.408477081389517,0.128,g
17.407654711817607,0.129,g
17.40681694956952,0.13,g
17.405963626959004,0.131,g
17.405094576478277,0.132,g
17.404209630980667,0.133,g
17.40330862386619,0.134,g
17.40239138927002,0.135,g
17.40145776225352,0.136,g
17.400507578997832,0.137,g
17.39954067699969,0.138,g
17.39855689526935,0.139,g
17.397556074530435,0.14,g
17.39653805742151,0.14100000000000001,g
17.395502688699114,0.14200000000000002,g
17.394449815442226,0.14300000000000002,g
17.39337928725771,0.14400000000000002,g
17.392290956486796,0.145,g
17.3911846784122,0.146,g
17.390060311465785,0.147,g
17.388917717436446,0.148,g
17.38775676167816,0.149,g
17.3865773133178,0.15,g
17.385379245462715,0.151,g
17.384162435407596,0.152,g
17.382926764840683,0.153,g
17.381672120048897,0.154,g
17.380398392121762,0.155,g
17.3791054771539,0.156,g
17.37779327644586,0.157,g
17.376461696703043,0.158,g
17.375110650232585,0.159,g
17.373740055137876,0.16,g
17.372349835510587,0.161,g
17.370939921619918,0.162,g
17.369510250098923,0.163,g
17.368060764127645,0.164,g
17.3665914136129,0.165,g
17.365102155364394,0.166,g
17.36359295326719,0.167,g
17.362063778450004,0.168,g
17.36051460944947,0.169,g
17.358945432369868,0.17,g
17.35735624103837,0.171,g
17.35574703715543,0.17200000000000001,g
17.35411783044025,0.17300000000000001,g
17.35246863877107,0.17400000000000002,g
17.35079948832014,0.17500000000000002,g
17.349110413683125,0.176,g
17.347401458002935,0.177,g
17.345672673087613,0.178,g
17.34392411952222,0.179,g
17.34215586677459,0.18,g
17.34036799329475,0.181,g
17.33856058660782,0.182,g
17.336733743400373,0.183,g
17.334887569599978,0.184,g
17.333022180447923,0.185,g
17.331137700564863,0.186,g
17.329234264009404,0.187,g
17.327312014329408,0.188,g
17.325371104605974,0.189,g
17.32341169748996,0.19,g
17.32143396523096,0.191,g
17.319438089698682,0.192,g
17.317424262396575,0.193,g
17.315392684467707,0.194,g
17.313343566692794,0.195,g
17.31127712948031,0.196,g
17.30919360284861,0.197,g
17.307093226400127,0.198,g
17.304976249287463,0.199,g
17.30284293017137,0.2,g
17.30069353717077,0.201,g
17.29852834780452,0.202,g
17.29634764892514,0.203,g
17.29415173664439,0.20400000000000001,g
17.291940916250745,0.20500000000000002,g
17.289715502118778,0.20600000000000002,g
17.287475817610453,0.20700000000000002,g
17.285222194968377,0.20800000000000002,g
17.282954975201065,0.209,g
17.28067450796021,0.21,g
17.27838115141006,0.211,g
17.276075272088978,0.212,g
17.27375724476315,0.213,g
17.27142745227268,0.214,g
17.269086285369987,0.215,g
17.266734142550728,0.216,g
